freq,product,consom,unit,tax,currency,geo\TIME_PERIOD	1985-S1 	1986-S1 	1987-S1 	1988-S1 	1989-S1 	1990-S1 	1990-S2 	1991-S1 	1991-S2 	1992-S1 	1992-S2 	1993-S1 	1993-S2 	1994-S1 	1994-S2 	1995-S1 	1995-S2 	1996-S1 	1996-S2 	1997-S1 	1997-S2 	1998-S1 	1998-S2 	1999-S1 	1999-S2 	2000-S1 	2000-S2 	2001-S1 	2001-S2 	2002-S1 	2002-S2 	2003-S1 	2003-S2 	2004-S1 	2004-S2 	2005-S1 	2005-S2 	2006-S1 	2006-S2 	2007-S1 	2007-S2 
S,4100,4141100,GJ_GCV,I_TAX,EUR,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13.3419 	13.9900 	15.5313 	15.9900 	18.3079 	17.2952 
S,4100,4141100,GJ_GCV,I_TAX,EUR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.4282 	8.4294 	5.5867 	5.5595 	6.0920 	7.2126 	8.1004 	8.1647 
S,4100,4141100,GJ_GCV,I_TAX,EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.5335 	12.5800 	17.2500 	17.4100 	19.2100 	19.4000 	20.6600 	: 
S,4100,4141100,GJ_GCV,I_TAX,EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.5066 	6.8332 	8.5676 	8.6270 	8.2188 	8.2547 	: 	7.4351 	7.8475 	8.8175 	9.2471 	10.9029 	11.6210 	12.5815 	12.9531 
S,4100,4141100,GJ_GCV,I_TAX,EUR,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.6600 	15.7800 	16.9300 	16.7600 	17.2100 	: 	17.6190 	18.7150 	20.0300 	18.7500 	18.6320 	18.7260 
S,4100,4141100,GJ_GCV,I_TAX,EUR,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.7920 	6.8072 	7.6597 	8.2394 	9.0491 	9.8102 
S,4100,4141100,GJ_GCV,I_TAX,EUR,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15.9688 	15.7353 	15.6454 	15.4862 	15.3987 	14.8636 	15.4381 	15.7035 	16.0580 	18.4380 	19.2256 	19.7453 	19.6571 	20.2435 	20.6519 	21.4955 	21.3566 	23.2106 	21.4689 	29.2769 	30.7367 	28.2064 	: 
S,4100,4141100,GJ_GCV,I_TAX,EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13.8319 	14.6200 	13.3034 	12.9812 	12.7018 	12.8592 	14.1565 	14.6448 	13.4657 	12.9719 	15.7746 	16.8381 	12.9848 	15.5940 	12.3855 	12.0091 	10.9620 	11.0179 	10.7030 	10.7669 	11.3817 	12.4812 	14.2680 	15.0597 	15.2600 	15.0800 
S,4100,4141100,GJ_GCV,I_TAX,EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.8630 	9.0478 	10.2922 	12.5238 	: 	10.5271 	12.2011 	12.6928 
S,4100,4141100,GJ_GCV,I_TAX,EUR,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.0759 
S,4100,4141100,GJ_GCV,I_TAX,EUR,UK	: 	: 	: 	: 	: 	: 	: 	9.2041 	9.4817 	9.2552 	9.0313 	7.9913 	8.3115 	8.4674 	8.6398 	8.9053 	8.2900 	8.2577 	8.4874 	9.4356 	10.2426 	9.8337 	9.6007 	8.9770 	9.4863 	10.0268 	9.9673 	9.5621 	10.2864 	10.0715 	10.1300 	9.8461 	9.3226 	10.0701 	7.5553 	8.0868 	8.3193 	9.1402 	10.9476 	13.1141 	11.6103 
S,4100,4141100,GJ_GCV,I_TAX,NAC,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17.1400 	17.1400 	17.5000 	19.4900 	19.4900 	19.8600 	19.8600 
S,4100,4141100,GJ_GCV,I_TAX,NAC,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17.1600 	18.0800 	18.8300 	19.4400 	17.9700 	16.8600 
S,4100,4141100,GJ_GCV,I_TAX,NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.2660 	12.3590 	13.3870 	13.6490 	13.9110 	14.8010 	15.8430 	15.6060 
S,4100,4141100,GJ_GCV,I_TAX,NAC,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	198.9300 	198.9300 	240.6610 	267.8960 	277.9000 	257.6130 	252.7780 	269.1810 	286.7206 	272.2000 	297.3700 	302.3400 	331.6100 	335.7100 	307.3900 	316.4800 
S,4100,4141100,GJ_GCV,I_TAX,NAC,DE	16.2080 	16.3204 	12.7721 	11.7546 	11.9233 	12.6494 	: 	12.0256 	12.4397 	12.3784 	12.2097 	13.8611 	14.3929 	14.3929 	14.3315 	13.7895 	13.3447 	13.0686 	12.7721 	13.8151 	13.8509 	13.6208 	13.5901 	13.3038 	13.3140 	14.0554 	15.3643 	17.1641 	17.6907 	17.3500 	16.9100 	17.5300 	17.8400 	17.8170 	17.7900 	19.4700 	19.6500 	21.8400 	22.9100 	24.1700 	23.6000 
S,4100,4141100,GJ_GCV,I_TAX,NAC,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	103.9600 	111.1500 	135.0400 	141.8300 	164.2400 	146.6700 	133.6700 	138.5400 	141.0700 	134.9800 	142.4000 	184.3000 	211.6000 	203.1000 	222.5000 	273.0000 	229.9000 	242.3000 
S,4100,4141100,GJ_GCV,I_TAX,NAC,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.0400 	16.2600 	16.2600 	17.3000 	17.9600 	19.7000 	20.4000 	21.0600 	20.6300 p
S,4100,4141100,GJ_GCV,I_TAX,NAC,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	93.6520 	: 	93.6523 	93.8300 	93.7400 	93.7400 	93.7400 	99.4200 	104.6000 	121.1500 
S,4100,4141100,GJ_GCV,I_TAX,NAC,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15.1369 	15.3200 	16.8300 	17.1630 	17.7329 	17.3355 
S,4100,4141100,GJ_GCV,I_TAX,NAC,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.1000 	14.1800 	13.7800 	14.8900 	15.4200 	16.9200 	17.9600 	18.9800 	18.1600 p
S,4100,4141100,GJ_GCV,I_TAX,NAC,EU25	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13.8000 	13.1900 	14.2500 	14.7800 	16.3300 	17.1500 	18.1800 	: 
S,4100,4141100,GJ_GCV,I_TAX,NAC,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.0700 	14.6300 	16.1600 	16.9800 	18.0000 	17.5000 p
S,4100,4141100,GJ_GCV,I_TAX,NAC,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15.3100 	: 	: 	16.3000 	18.0600 	18.7900 	18.7900 	18.7900 
S,4100,4141100,GJ_GCV,I_TAX,NAC,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	60.3200 	60.3200 	60.3200 	60.3200 	60.3200 	: 
S,4100,4141100,GJ_GCV,I_TAX,NAC,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	220.1300 	220.1300 	248.0400 	248.0400 	262.3500 	262.3500 	408.2400 	408.2400 	440.9000 	570.5300 	677.7800 	772.1300 	839.6600 	839.6600 	839.6600 	933.9400 	933.9400 	1045.7300 	1045.7300 	1169.0500 	1169.0500 	1169.0500 	1169.0500 	1308.9300 	1380.1800 	1380.1800 	1380.1800 	1447.2600 	1445.5100 	1445.7800 	1888.7900 	2878.6300 
S,4100,4141100,GJ_GCV,I_TAX,NAC,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17.8184 	19.7600 	19.7600 	24.7500 	24.7500 	33.1190 	29.8010 
S,4100,4141100,GJ_GCV,I_TAX,NAC,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15.8920 	15.8920 	15.4460 	17.3110 	18.4700 	18.9700 	19.2020 	: 
S,4100,4141100,GJ_GCV,I_TAX,NAC,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27.8600 	26.8000 	27.8400 	23.7900 	28.3195 	31.4700 	31.4668 	31.5100 
S,4100,4141100,GJ_GCV,I_TAX,NAC,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13.3419 	13.9900 	15.5313 	15.9900 	18.3079 	17.2952 
S,4100,4141100,GJ_GCV,I_TAX,NAC,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.9700 	5.5600 	3.8900 	3.8700 	4.2400 	5.0200 	5.6500 	5.6900 
S,4100,4141100,GJ_GCV,I_TAX,NAC,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.5335 	12.5800 	17.2500 	17.4100 	19.2100 	19.4000 	20.6600 	: 
S,4100,4141100,GJ_GCV,I_TAX,NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	26.3700 	26.3700 	30.9900 	30.9900 	33.6000 	33.6000 	: 	35.0400 	35.0400 	35.9700 	37.9000 	41.6500 	46.4400 	48.8100 	48.8100 
S,4100,4141100,GJ_GCV,I_TAX,NAC,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.6600 	15.7800 	16.9300 	16.7600 	17.2100 	: 	17.6190 	18.7150 	20.0300 	18.7500 	18.6320 	18.7260 
S,4100,4141100,GJ_GCV,I_TAX,NAC,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18.2900 	24.2656 	27.9187 	29.4269 	30.6963 	30.7500 
S,4100,4141100,GJ_GCV,I_TAX,NAC,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	134.7500 	135.0000 	135.0000 	135.0000 	135.0000 	135.0000 	135.0000 	135.0000 	135.0000 	164.2000 	178.1000 	182.2000 	182.2000 	185.7000 	189.7000 	196.4000 	196.4000 	210.0000 	202.4000 	272.6000 	283.3000 	256.1000 	: 
S,4100,4141100,GJ_GCV,I_TAX,NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.9841 	9.2803 	9.2803 	9.2803 	9.3846 	9.6434 	11.0037 	11.3417 	10.6240 	10.6574 	13.1527 	14.6048 	11.6171 	14.2376 	11.3542 	11.3542 	10.5530 	10.7784 	10.5989 	10.7784 	11.3876 	12.4725 	14.2585 	15.0597 	15.2600 	15.0800 
S,4100,4141100,GJ_GCV,I_TAX,NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	361.0000 	361.0000 	397.0000 	487.0000 	: 	404.0000 	424.0000 	423.0000 
S,4100,4141100,GJ_GCV,I_TAX,NAC,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15.9500 
S,4100,4141100,GJ_GCV,I_TAX,NAC,UK	: 	: 	: 	: 	: 	: 	: 	6.4600 	6.6100 	6.6100 	6.4500 	6.3200 	6.3200 	6.3200 	6.8300 	7.0200 	6.9900 	6.9700 	6.9400 	6.9100 	6.7700 	6.5400 	6.4100 	6.3100 	6.2400 	6.2000 	6.2100 	6.0700 	6.2600 	6.2100 	6.4700 	6.4700 	6.5300 	6.9700 	5.0300 	5.6500 	5.7200 	6.2700 	7.5300 	8.7000 	7.8300 
S,4100,4141100,GJ_GCV,I_TAX,NAT,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17.1400 	17.1400 	17.5000 	19.4900 	19.4900 	19.8600 	19.8600 
S,4100,4141100,GJ_GCV,I_TAX,NAT,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17.1600 	18.0800 	18.8300 	19.4400 	17.9700 	16.8600 
S,4100,4141100,GJ_GCV,I_TAX,NAT,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.2660 	12.3590 	13.3870 	13.6490 	13.9110 	14.8010 	15.8430 	15.6060 
S,4100,4141100,GJ_GCV,I_TAX,NAT,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	198.9300 	198.9300 	240.6610 	267.8960 	277.9000 	257.6130 	252.7780 	269.1810 	286.7206 	272.2000 	297.3700 	302.3400 	331.6100 	335.7100 	307.3900 	316.4800 
S,4100,4141100,GJ_GCV,I_TAX,NAT,DE	31.7000 	31.9200 	24.9800 	22.9900 	23.3200 	24.7400 	: 	23.5200 	24.3300 	24.2100 	23.8800 	27.1100 	28.1500 	28.1500 	28.0300 	26.9700 	26.1000 	25.5600 	24.9800 	27.0200 	27.0900 	26.6400 	26.5800 	26.0200 	26.0400 	27.4900 	30.0500 	33.5700 	34.6000 	17.3500 	16.9100 	17.5300 	17.8400 	17.8170 	17.7900 	19.4700 	19.6500 	21.8400 	22.9100 	24.1700 	23.6000 
S,4100,4141100,GJ_GCV,I_TAX,NAT,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	103.9600 	111.1500 	135.0400 	141.8300 	164.2400 	146.6700 	133.6700 	138.5400 	141.0700 	134.9800 	142.4000 	184.3000 	211.6000 	203.1000 	222.5000 	273.0000 	229.9000 	242.3000 
S,4100,4141100,GJ_GCV,I_TAX,NAT,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.0400 	16.2600 	16.2600 	17.3000 	17.9600 	19.7000 	20.4000 	21.0600 	20.6300 p
S,4100,4141100,GJ_GCV,I_TAX,NAT,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	93.6520 	: 	93.6523 	93.8300 	93.7400 	93.7400 	93.7400 	99.4200 	104.6000 	121.1500 
S,4100,4141100,GJ_GCV,I_TAX,NAT,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15.1369 	15.3200 	16.8300 	17.1630 	17.7329 	17.3355 
S,4100,4141100,GJ_GCV,I_TAX,NAT,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.1000 	14.1800 	13.7800 	14.8900 	15.4200 	16.9200 	17.9600 	18.9800 	18.1600 p
S,4100,4141100,GJ_GCV,I_TAX,NAT,EU25	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13.8000 	13.1900 	14.2500 	14.7800 	16.3300 	17.1500 	18.1800 	: 
S,4100,4141100,GJ_GCV,I_TAX,NAT,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.0700 	14.6300 	16.1600 	16.9800 	18.0000 	17.5000 p
S,4100,4141100,GJ_GCV,I_TAX,NAT,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15.3100 	: 	: 	16.3000 	18.0600 	18.7900 	18.7900 	18.7900 
S,4100,4141100,GJ_GCV,I_TAX,NAT,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	60.3200 	60.3200 	60.3200 	60.3200 	60.3200 	: 
S,4100,4141100,GJ_GCV,I_TAX,NAT,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	220.1300 	220.1300 	248.0400 	248.0400 	262.3500 	262.3500 	408.2400 	408.2400 	440.9000 	570.5300 	677.7800 	772.1300 	839.6600 	839.6600 	839.6600 	933.9400 	933.9400 	1045.7300 	1045.7300 	1169.0500 	1169.0500 	1169.0500 	1169.0500 	1308.9300 	1380.1800 	1380.1800 	1380.1800 	1447.2600 	1445.5100 	1445.7800 	1888.7900 	2878.6300 
S,4100,4141100,GJ_GCV,I_TAX,NAT,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17.8184 	19.7600 	19.7600 	24.7500 	24.7500 	33.1190 	29.8010 
S,4100,4141100,GJ_GCV,I_TAX,NAT,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15.8920 	15.8920 	15.4460 	17.3110 	18.4700 	18.9700 	19.2020 	: 
S,4100,4141100,GJ_GCV,I_TAX,NAT,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27.8600 	26.8000 	27.8400 	23.7900 	28.3195 	31.4700 	31.4668 	31.5100 
S,4100,4141100,GJ_GCV,I_TAX,NAT,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13.3419 	13.9900 	15.5313 	15.9900 	18.3079 	17.2952 
S,4100,4141100,GJ_GCV,I_TAX,NAT,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.9700 	5.5600 	3.8900 	3.8700 	4.2400 	5.0200 	5.6500 	5.6900 
S,4100,4141100,GJ_GCV,I_TAX,NAT,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.5335 	12.5800 	17.2500 	17.4100 	19.2100 	19.4000 	20.6600 	: 
S,4100,4141100,GJ_GCV,I_TAX,NAT,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	26.3700 	26.3700 	30.9900 	30.9900 	33.6000 	33.6000 	: 	35.0400 	35.0400 	35.9700 	37.9000 	41.6500 	46.4400 	48.8100 	48.8100 
S,4100,4141100,GJ_GCV,I_TAX,NAT,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.6600 	15.7800 	16.9300 	16.7600 	17.2100 	: 	17.6190 	18.7150 	20.0300 	18.7500 	18.6320 	18.7260 
S,4100,4141100,GJ_GCV,I_TAX,NAT,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18.2900 	24.2656 	27.9187 	29.4269 	30.6963 	30.7500 
S,4100,4141100,GJ_GCV,I_TAX,NAT,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	134.7500 	135.0000 	135.0000 	135.0000 	135.0000 	135.0000 	135.0000 	135.0000 	135.0000 	164.2000 	178.1000 	182.2000 	182.2000 	185.7000 	189.7000 	196.4000 	196.4000 	210.0000 	202.4000 	272.6000 	283.3000 	256.1000 	: 
S,4100,4141100,GJ_GCV,I_TAX,NAT,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2153.0000 	2224.0000 	2224.0000 	2224.0000 	2249.0000 	2311.0000 	2637.0000 	2718.0000 	2546.0000 	2554.0000 	3152.0000 	3500.0000 	2784.0000 	3412.0000 	2721.0000 	2721.0000 	2529.0000 	2583.0000 	2540.0000 	2583.0000 	2729.0000 	2989.0000 	3417.0000 	3609.0000 	15.2600 	15.0800 
S,4100,4141100,GJ_GCV,I_TAX,NAT,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	361.0000 	361.0000 	397.0000 	487.0000 	: 	404.0000 	424.0000 	423.0000 
S,4100,4141100,GJ_GCV,I_TAX,NAT,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15.9500 
S,4100,4141100,GJ_GCV,I_TAX,NAT,UK	: 	: 	: 	: 	: 	: 	: 	6.4600 	6.6100 	6.6100 	6.4500 	6.3200 	6.3200 	6.3200 	6.8300 	7.0200 	6.9900 	6.9700 	6.9400 	6.9100 	6.7700 	6.5400 	6.4100 	6.3100 	6.2400 	6.2000 	6.2100 	6.0700 	6.2600 	6.2100 	6.4700 	6.4700 	6.5300 	6.9700 	5.0300 	5.6500 	5.7200 	6.2700 	7.5300 	8.7000 	7.8300 
S,4100,4141100,GJ_GCV,I_TAX,PPS,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.6505 	16.6101 	16.9590 	19.1379 	19.1379 	19.4363 p	19.4363 p
S,4100,4141100,GJ_GCV,I_TAX,PPS,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.6829 	17.5773 	18.3564 	18.9511 	17.4993 p	16.4183 p
S,4100,4141100,GJ_GCV,I_TAX,PPS,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18.0194 	18.1561 	19.0959 	19.4696 	19.1559 	20.3814 	20.9730 p	20.6593 p
